,threshold,accuracy,precision,recall,f1score
730,0.73,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
731,0.731,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
732,0.732,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
733,0.733,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
735,0.735,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
689,0.6890000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
736,0.736,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
737,0.737,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
738,0.738,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
739,0.739,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
740,0.74,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
741,0.741,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
742,0.742,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
743,0.743,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
744,0.744,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
745,0.745,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
746,0.746,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
747,0.747,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
748,0.748,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
720,0.72,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
719,0.719,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
718,0.718,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
717,0.717,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
690,0.6900000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
691,0.6910000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
692,0.6920000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
693,0.6930000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
694,0.6940000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
695,0.6950000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
696,0.6960000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
697,0.6970000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
698,0.6980000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
699,0.6990000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
700,0.7000000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
701,0.7010000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
702,0.7020000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
703,0.7030000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
704,0.704,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
705,0.705,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
706,0.706,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
707,0.707,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
708,0.708,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
709,0.709,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
710,0.71,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
711,0.711,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
712,0.712,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
713,0.713,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
714,0.714,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
715,0.715,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
716,0.716,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
626,0.626,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
625,0.625,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
624,0.624,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
546,0.546,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
533,0.533,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
534,0.534,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
535,0.535,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
536,0.536,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
537,0.537,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
538,0.538,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
539,0.539,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
540,0.54,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
541,0.541,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
542,0.542,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
543,0.543,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
544,0.544,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
545,0.545,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
547,0.547,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
623,0.623,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
548,0.548,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
549,0.549,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
550,0.55,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
551,0.551,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
552,0.552,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
553,0.553,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
554,0.554,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
555,0.555,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
556,0.556,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
557,0.557,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
558,0.558,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
559,0.559,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
560,0.56,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
532,0.532,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
531,0.531,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
530,0.53,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
529,0.529,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
502,0.502,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
503,0.503,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
504,0.504,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
505,0.505,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
506,0.506,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
507,0.507,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
508,0.508,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
509,0.509,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
510,0.51,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
511,0.511,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
512,0.512,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
513,0.513,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
514,0.514,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
515,0.515,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
516,0.516,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
517,0.517,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
518,0.518,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
519,0.519,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
520,0.52,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
521,0.521,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
522,0.522,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
523,0.523,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
524,0.524,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
525,0.525,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
526,0.526,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
527,0.527,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
528,0.528,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
561,0.561,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
562,0.562,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
563,0.5630000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
594,0.594,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
596,0.596,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
597,0.597,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
598,0.598,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
599,0.599,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
600,0.6,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
601,0.601,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
602,0.602,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
603,0.603,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
604,0.604,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
605,0.605,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
606,0.606,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
607,0.607,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
608,0.608,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
609,0.609,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
610,0.61,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
611,0.611,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
612,0.612,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
613,0.613,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
614,0.614,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
615,0.615,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
616,0.616,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
617,0.617,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
618,0.618,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
619,0.619,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
620,0.62,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
621,0.621,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
622,0.622,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
595,0.595,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
593,0.593,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
564,0.5640000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
592,0.592,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
565,0.5650000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
566,0.5660000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
567,0.5670000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
568,0.5680000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
569,0.5690000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
570,0.5700000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
571,0.5710000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
572,0.5720000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
573,0.5730000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
574,0.5740000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
575,0.5750000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
576,0.5760000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
577,0.577,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
578,0.578,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
579,0.579,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
580,0.58,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
581,0.581,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
582,0.582,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
583,0.583,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
584,0.584,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
585,0.585,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
586,0.586,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
587,0.587,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
588,0.588,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
589,0.589,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
590,0.59,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
591,0.591,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
749,0.749,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
750,0.75,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
751,0.751,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
922,0.922,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
909,0.909,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
910,0.91,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
911,0.911,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
912,0.912,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
913,0.913,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
914,0.914,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
915,0.915,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
916,0.916,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
917,0.917,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
918,0.918,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
919,0.919,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
920,0.92,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
921,0.921,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
923,0.923,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
876,0.876,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
924,0.924,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
925,0.925,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
926,0.926,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
927,0.927,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
928,0.928,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
929,0.929,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
930,0.93,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
931,0.931,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
932,0.932,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
933,0.933,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
934,0.934,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
935,0.935,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
936,0.936,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
908,0.908,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
907,0.907,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
906,0.906,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
905,0.905,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
878,0.878,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
879,0.879,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
880,0.88,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
881,0.881,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
882,0.882,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
883,0.883,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
884,0.884,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
885,0.885,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
886,0.886,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
887,0.887,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
888,0.888,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
889,0.889,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
890,0.89,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
891,0.891,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
892,0.892,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
893,0.893,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
894,0.894,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
895,0.895,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
896,0.896,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
897,0.897,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
898,0.898,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
899,0.899,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
900,0.9,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
901,0.901,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
902,0.902,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
903,0.903,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
904,0.904,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
937,0.937,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
938,0.9380000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
939,0.9390000000000001,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
970,0.97,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
972,0.972,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
973,0.973,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
974,0.974,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
975,0.975,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
976,0.976,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
977,0.977,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
978,0.978,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
979,0.979,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
980,0.98,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
981,0.981,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
982,0.982,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
983,0.983,0.8852293945052014,0.8846272666218938,0.9997571212799709,0.9386751611420509
