,threshold,accuracy,precision,recall,f1score
501,0.501,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
922,0.922,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
909,0.909,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
910,0.91,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
911,0.911,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
912,0.912,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
913,0.913,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
914,0.914,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
915,0.915,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
916,0.916,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
917,0.917,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
918,0.918,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
919,0.919,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
920,0.92,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
921,0.921,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
923,0.923,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
876,0.876,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
924,0.924,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
925,0.925,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
926,0.926,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
927,0.927,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
928,0.928,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
929,0.929,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
930,0.93,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
931,0.931,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
932,0.932,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
933,0.933,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
934,0.934,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
935,0.935,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
936,0.936,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
908,0.908,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
907,0.907,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
906,0.906,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
905,0.905,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
878,0.878,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
879,0.879,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
880,0.88,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
881,0.881,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
882,0.882,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
883,0.883,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
884,0.884,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
885,0.885,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
886,0.886,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
887,0.887,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
888,0.888,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
889,0.889,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
890,0.89,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
891,0.891,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
892,0.892,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
893,0.893,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
894,0.894,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
895,0.895,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
896,0.896,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
897,0.897,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
898,0.898,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
899,0.899,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
900,0.9,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
901,0.901,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
902,0.902,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
903,0.903,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
904,0.904,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
937,0.937,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
938,0.9380000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
939,0.9390000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
970,0.97,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
972,0.972,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
973,0.973,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
974,0.974,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
975,0.975,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
976,0.976,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
977,0.977,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
978,0.978,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
979,0.979,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
980,0.98,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
981,0.981,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
982,0.982,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
983,0.983,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
984,0.984,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
985,0.985,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
986,0.986,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
987,0.987,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
988,0.988,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
989,0.989,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
990,0.99,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
991,0.991,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
992,0.992,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
993,0.993,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
994,0.994,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
995,0.995,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
996,0.996,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
997,0.997,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
998,0.998,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
971,0.971,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
969,0.969,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
940,0.9400000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
968,0.968,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
941,0.9410000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
942,0.9420000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
943,0.9430000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
944,0.9440000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
945,0.9450000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
946,0.9460000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
947,0.9470000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
948,0.9480000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
949,0.9490000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
950,0.9500000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
951,0.9510000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
952,0.9520000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
953,0.9530000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
954,0.9540000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
955,0.9550000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
956,0.9560000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
957,0.9570000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
958,0.9580000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
959,0.9590000000000001,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
960,0.96,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
961,0.961,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
962,0.962,0.9583333333333334,0.9578313253012049,1.0,0.9784615384615385
